Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,ID
Bachelors,2016,Bangalore,1,1,1,0,2,0,1911
Masters,2017,New Delhi,0,1,0,0,3,0,1913
Bachelors,2016,Pune,1,1,0,0,5,0,1918
Bachelors,2017,Bangalore,1,1,1,0,2,0,1919
Bachelors,2017,Bangalore,0,1,0,0,2,1,1921
Bachelors,2017,New Delhi,0,1,0,0,4,1,1922
Bachelors,2015,New Delhi,1,1,1,0,2,0,1926
Bachelors,2013,New Delhi,1,1,0,1,2,0,1927
Bachelors,2016,Bangalore,1,1,1,0,4,0,1929
Bachelors,2018,Bangalore,1,1,1,1,5,1,1930
Bachelors,2017,Bangalore,1,1,1,1,4,0,1934
Bachelors,2016,Bangalore,1,1,1,0,4,0,1935
Masters,2017,Bangalore,0,1,1,0,5,0,1937
Bachelors,2016,Bangalore,1,1,0,0,3,0,1938
Masters,2016,New Delhi,1,1,1,0,5,1,1940
Bachelors,2014,Bangalore,1,1,1,0,3,0,1942
PHD,2013,Bangalore,0,1,1,0,3,1,1943
Bachelors,2017,New Delhi,1,1,1,0,3,0,1944
Bachelors,2015,Bangalore,1,1,1,0,2,0,1945
Masters,2015,Bangalore,1,1,0,0,4,1,1946
Bachelors,2017,New Delhi,0,1,1,0,4,0,1950
PHD,2017,New Delhi,1,1,1,0,2,0,1952
Masters,2015,Bangalore,1,1,1,0,5,1,1953
Bachelors,2014,Bangalore,1,1,1,0,2,1,1955
Bachelors,2014,Bangalore,1,1,1,1,3,0,1956
Bachelors,2013,Bangalore,1,1,1,0,4,0,1957
Bachelors,2018,Bangalore,1,1,1,0,5,1,1959
Bachelors,2014,Bangalore,1,1,1,0,2,0,1960
Bachelors,2013,Bangalore,1,1,1,0,2,0,1962
Bachelors,2014,Bangalore,1,1,1,0,4,0,1964
Masters,2017,New Delhi,0,1,1,0,2,1,1967
Bachelors,2014,Bangalore,1,1,0,0,1,1,1968
Bachelors,2018,Bangalore,1,1,1,0,3,1,1969
Masters,2012,New Delhi,1,1,0,0,5,0,1970
Masters,2014,New Delhi,1,1,1,0,4,0,1971
Bachelors,2017,Bangalore,1,1,1,0,5,0,1972
Bachelors,2017,Pune,1,1,0,0,1,0,1973
Bachelors,2016,Bangalore,1,1,1,0,2,0,1974
Masters,2018,New Delhi,1,1,1,1,2,1,1976
Bachelors,2017,Bangalore,0,1,1,0,2,0,1981
Bachelors,2017,New Delhi,0,1,1,0,3,0,1982
Bachelors,2014,Bangalore,1,1,1,0,3,0,1985
Bachelors,2017,Pune,1,1,1,1,5,0,1986
Bachelors,2015,New Delhi,0,1,0,0,1,1,1990
Bachelors,2016,Pune,1,1,1,0,4,0,1994
Masters,2017,New Delhi,1,1,0,0,4,0,1995
Bachelors,2013,Pune,1,1,1,0,4,0,1996
Bachelors,2017,Bangalore,1,1,1,0,1,0,1997
Bachelors,2015,Pune,1,1,0,1,2,1,1999
Bachelors,2017,New Delhi,1,1,0,0,1,0,2000
Bachelors,2016,New Delhi,1,1,0,1,5,0,2001
Bachelors,2014,Bangalore,1,1,1,1,2,0,2003
Masters,2017,New Delhi,1,1,1,0,2,1,2011
Masters,2017,Pune,0,1,0,0,4,0,2012
Bachelors,2018,Bangalore,1,1,1,1,4,1,2018
PHD,2018,New Delhi,0,1,0,0,1,1,2019
Masters,2015,Pune,1,1,0,0,2,0,2021
Masters,2013,New Delhi,0,1,0,0,2,1,2023
Bachelors,2016,Bangalore,1,1,1,0,2,0,2024
Bachelors,2013,Bangalore,1,1,1,1,1,0,2025
Bachelors,2017,Pune,0,1,0,0,4,1,2026
Masters,2017,Pune,0,1,0,0,2,0,2027
Bachelors,2015,Pune,0,1,0,1,1,1,2028
Masters,2017,New Delhi,0,1,0,0,2,1,2029
Bachelors,2015,Bangalore,1,1,0,0,5,1,2031
Bachelors,2017,Pune,1,1,0,0,5,1,2032
Masters,2013,New Delhi,1,1,1,0,4,0,2035
Bachelors,2013,New Delhi,1,1,0,0,1,1,2036
Bachelors,2018,New Delhi,1,1,0,0,5,1,2037
Bachelors,2013,Bangalore,1,1,1,0,5,1,2044
Masters,2012,New Delhi,1,1,0,0,4,1,2048
Bachelors,2014,Bangalore,1,1,1,0,4,0,2049
Bachelors,2018,Bangalore,1,1,1,0,1,1,2052
Bachelors,2015,Pune,0,1,0,0,4,1,2053
PHD,2016,Bangalore,1,1,0,0,1,0,2054
Masters,2018,Bangalore,1,1,0,0,2,1,2055
Masters,2017,New Delhi,0,1,1,0,2,0,2057
Masters,2017,New Delhi,0,1,1,0,2,0,2059
Bachelors,2017,Bangalore,1,1,0,0,2,0,2061
PHD,2015,New Delhi,0,1,1,0,2,0,2063
Bachelors,2016,Pune,1,1,1,0,1,0,2065
Bachelors,2014,Pune,0,1,0,0,2,1,2067
PHD,2015,New Delhi,0,1,0,1,1,0,2070
Masters,2017,Pune,0,1,0,0,2,0,2073
Bachelors,2017,Bangalore,1,1,0,0,5,1,2075
Bachelors,2017,Bangalore,1,1,1,0,2,0,2076
Bachelors,2017,Bangalore,1,1,0,0,5,0,2077
Bachelors,2012,New Delhi,1,1,1,0,1,0,2078
Bachelors,2013,Bangalore,1,1,0,0,1,1,2080
Masters,2017,Pune,0,1,1,0,2,0,2086
Bachelors,2016,New Delhi,1,1,0,0,1,0,2087
Bachelors,2014,Bangalore,1,1,1,0,4,1,2088
Bachelors,2014,Bangalore,1,1,1,0,4,0,2089
Bachelors,2015,New Delhi,1,1,0,1,1,0,2090
Bachelors,2013,Pune,0,1,0,0,1,1,2091
Bachelors,2016,Bangalore,1,1,0,1,5,0,2092
Bachelors,2017,Bangalore,1,1,1,0,4,1,2093
Bachelors,2015,Pune,0,1,1,0,2,1,2095
Bachelors,2016,Bangalore,1,1,1,0,5,0,2096
Bachelors,2014,New Delhi,1,1,1,0,1,0,2098
Bachelors,2016,Bangalore,1,1,1,0,5,0,2100
PHD,2017,Pune,1,1,1,0,1,0,2101
Bachelors,2016,Bangalore,1,1,1,0,2,0,2103
Bachelors,2012,Bangalore,1,1,1,0,2,0,2104
Bachelors,2013,Bangalore,1,1,1,0,5,1,2106
Masters,2017,Pune,0,1,1,0,2,0,2107
Bachelors,2012,Bangalore,1,1,1,0,2,0,2108
Bachelors,2014,Pune,0,1,1,0,4,0,2110
Bachelors,2013,Bangalore,1,1,0,0,1,1,2111
Bachelors,2015,Pune,1,1,0,0,2,1,2112
Bachelors,2013,Bangalore,1,1,0,0,1,0,2113
Masters,2016,Bangalore,1,1,1,0,1,0,2114
Bachelors,2016,Pune,1,1,1,0,4,0,2117
Bachelors,2012,Bangalore,1,1,1,0,1,1,2119
Masters,2017,Pune,0,1,1,0,5,0,2120
Masters,2015,Pune,0,1,0,0,2,0,2121
Bachelors,2012,Pune,0,1,1,0,2,1,2123
Masters,2012,New Delhi,0,1,0,0,1,0,2127
Masters,2017,Bangalore,0,1,1,1,4,1,2129
Bachelors,2012,Bangalore,1,1,1,0,4,0,2130
Bachelors,2015,Pune,0,1,0,1,5,1,2133
Masters,2015,New Delhi,0,1,0,0,4,0,2136
Masters,2017,Pune,1,1,1,0,2,0,2141
Bachelors,2016,Pune,1,1,1,0,2,0,2142
Bachelors,2016,Pune,1,1,1,0,2,0,2145
Bachelors,2015,Bangalore,1,1,0,0,1,1,2147
Bachelors,2014,Bangalore,1,1,1,0,4,0,2148
Bachelors,2016,Bangalore,1,1,1,0,2,0,2150
Bachelors,2014,Bangalore,1,1,1,0,5,0,2153
Bachelors,2015,New Delhi,1,1,0,0,4,0,2155
Bachelors,2015,Pune,0,1,0,0,2,1,2156
Bachelors,2014,Bangalore,1,1,1,0,5,1,2163
Bachelors,2016,Bangalore,1,1,1,1,1,0,2164
Bachelors,2015,Bangalore,1,1,1,0,1,0,2167
Bachelors,2017,Bangalore,1,1,1,0,1,0,2171
Bachelors,2012,Bangalore,1,1,1,0,5,0,2172
Bachelors,2012,Bangalore,1,1,0,0,1,0,2178
Bachelors,2018,Pune,1,1,1,0,5,1,2179
Bachelors,2014,Bangalore,1,1,0,0,2,0,2180
PHD,2017,Bangalore,1,1,1,0,5,0,2181
Bachelors,2014,Bangalore,1,1,0,0,4,0,2184
Bachelors,2012,Bangalore,1,1,1,0,2,0,2185
Bachelors,2017,Bangalore,1,1,0,0,1,0,2187
Masters,2017,New Delhi,1,1,1,0,1,0,2191
Bachelors,2014,Bangalore,1,1,1,0,1,0,2194
Bachelors,2013,New Delhi,1,1,0,0,4,0,2195
Bachelors,2014,Bangalore,1,1,1,0,1,0,2200
Bachelors,2015,Bangalore,1,1,0,0,1,0,2202
Bachelors,2013,Bangalore,0,1,0,0,1,1,2206
Bachelors,2015,Bangalore,1,1,1,1,1,0,2207
PHD,2017,New Delhi,1,1,1,0,1,0,2209
Bachelors,2015,Pune,0,1,0,1,1,1,2211
Bachelors,2015,Pune,1,1,0,1,2,1,2216
Bachelors,2013,Pune,0,1,0,0,1,1,2218
Masters,2017,Pune,0,1,1,1,5,1,2224
Bachelors,2014,Bangalore,1,1,1,0,2,0,2229
PHD,2015,Bangalore,1,1,0,0,1,0,2230
Bachelors,2016,Bangalore,1,1,0,0,5,1,2235
Bachelors,2014,Pune,0,1,1,0,1,0,2236
Bachelors,2015,Bangalore,1,1,1,0,1,0,2237
Bachelors,2013,New Delhi,1,1,1,0,5,0,2238
Bachelors,2017,Pune,0,1,1,0,5,0,2239
Bachelors,2014,Pune,0,1,1,0,4,0,2248
Bachelors,2012,Bangalore,1,1,1,1,2,0,2249
Bachelors,2015,Bangalore,1,1,0,0,5,0,2251
Masters,2017,New Delhi,0,1,0,0,2,0,2252
Masters,2018,New Delhi,1,1,1,0,2,1,2253
Bachelors,2012,Bangalore,1,1,1,0,4,0,2261
Bachelors,2015,New Delhi,1,1,0,0,4,0,2263
Bachelors,2016,Pune,1,1,1,0,2,0,2264
Bachelors,2013,Bangalore,1,1,1,0,5,1,2269
Bachelors,2013,Pune,1,1,1,0,2,0,2271
Bachelors,2014,Pune,1,1,1,0,2,0,2272
Bachelors,2012,Bangalore,0,1,0,0,2,0,2273
Bachelors,2018,Pune,1,1,1,0,2,1,2274
Bachelors,2012,Bangalore,1,1,0,1,2,0,2275
Masters,2014,New Delhi,1,1,1,0,2,0,2278
Bachelors,2016,Bangalore,1,1,1,0,2,0,2279
Bachelors,2018,Pune,1,1,1,0,1,1,2282
Bachelors,2015,Pune,1,1,0,1,4,1,2284
Masters,2017,New Delhi,0,1,1,0,4,0,2286
Masters,2013,New Delhi,1,1,0,0,5,0,2289
Bachelors,2013,New Delhi,1,1,1,0,4,0,2291
Bachelors,2013,New Delhi,1,1,1,0,5,0,2293
Bachelors,2012,Bangalore,1,1,1,0,2,0,2296
Bachelors,2015,New Delhi,1,1,1,0,4,0,2297
Bachelors,2013,Bangalore,1,1,1,0,5,0,2299
Bachelors,2017,New Delhi,1,1,0,0,5,0,2302
Bachelors,2012,Bangalore,1,1,1,1,5,0,2303
Bachelors,2015,Bangalore,1,1,0,0,2,0,2305
Masters,2017,Bangalore,0,1,1,0,5,0,2306
Bachelors,2018,Bangalore,1,1,1,1,5,1,2308
Bachelors,2013,Pune,1,1,1,0,2,0,2311
Bachelors,2012,Pune,1,1,1,1,5,0,2312
Masters,2018,Pune,1,1,1,0,4,1,2315
Bachelors,2014,Bangalore,0,1,1,0,2,1,2317
Bachelors,2014,Bangalore,1,1,0,1,1,0,2320
Masters,2015,New Delhi,1,1,1,0,5,0,2321
Masters,2017,New Delhi,0,1,1,0,4,1,2322
Bachelors,2015,New Delhi,1,1,0,0,2,0,2324
Bachelors,2015,Bangalore,1,1,0,0,1,0,2328
Bachelors,2013,Bangalore,1,1,1,1,5,0,2329
Bachelors,2018,Bangalore,1,1,1,0,2,1,2331
Masters,2017,New Delhi,0,1,1,0,2,0,2332
Bachelors,2012,New Delhi,1,1,1,0,1,1,2334
Masters,2016,Pune,1,1,1,0,1,0,2335
Bachelors,2018,Bangalore,1,1,0,1,4,1,2340
PHD,2014,Bangalore,1,1,1,0,5,0,2341
Bachelors,2013,Bangalore,1,1,0,0,1,1,2343
Bachelors,2012,Bangalore,1,1,0,0,2,0,2344
Bachelors,2013,Bangalore,0,1,0,0,1,0,2346
Masters,2017,Pune,0,1,0,0,2,1,2348
Bachelors,2016,New Delhi,1,1,0,0,2,0,2350
Bachelors,2015,Pune,0,1,0,0,1,1,2351
Masters,2014,Pune,1,1,1,0,5,0,2353
Masters,2017,New Delhi,0,1,0,1,4,1,2354
Masters,2017,New Delhi,0,1,0,0,1,0,2355
Masters,2018,New Delhi,1,1,0,0,5,1,2356
Masters,2014,New Delhi,0,1,1,0,1,0,2358
Bachelors,2014,Bangalore,1,1,1,0,2,1,2360
Masters,2018,New Delhi,0,1,0,0,2,0,2361
Bachelors,2017,Bangalore,1,1,1,0,1,0,2362
Bachelors,2016,Pune,1,1,1,0,2,0,2363
Bachelors,2014,Bangalore,0,1,0,0,2,0,2365
Masters,2017,New Delhi,0,1,0,0,2,0,2366
Masters,2013,New Delhi,1,1,1,0,4,1,2367
Bachelors,2016,Bangalore,1,1,0,0,1,0,2369
PHD,2015,Pune,1,1,1,0,5,0,2370
Bachelors,2016,Bangalore,1,1,1,0,4,0,2373
Masters,2017,New Delhi,0,1,0,1,2,0,2374
PHD,2013,New Delhi,1,1,0,0,2,0,2375
Bachelors,2015,Bangalore,1,1,1,0,2,0,2376
Bachelors,2017,Bangalore,1,1,1,0,2,0,2377
Bachelors,2015,Bangalore,1,1,1,0,2,1,2378
Bachelors,2015,Pune,0,1,0,0,4,1,2379
Bachelors,2013,Bangalore,1,1,1,0,1,0,2380
Bachelors,2013,Bangalore,1,1,1,1,4,0,2382
Masters,2014,Pune,1,1,1,0,2,0,2383
Bachelors,2014,New Delhi,1,1,0,1,2,0,2386
Bachelors,2014,New Delhi,1,1,0,0,5,0,2387
Bachelors,2014,New Delhi,1,1,1,0,1,0,2390
Bachelors,2016,Bangalore,1,1,1,0,4,0,2392
Masters,2017,New Delhi,0,1,0,0,2,0,2393
Masters,2017,New Delhi,0,1,1,0,5,1,2394
Masters,2017,New Delhi,0,1,0,0,1,1,2396
Bachelors,2014,Bangalore,1,1,0,0,1,1,2398
Bachelors,2012,Bangalore,1,1,1,0,1,0,2399
Bachelors,2016,Bangalore,1,1,1,0,5,0,2400
Masters,2015,Pune,0,1,0,0,2,1,2402
Masters,2017,New Delhi,0,1,1,0,2,0,2403
Bachelors,2013,Bangalore,1,1,1,0,4,0,2406
Bachelors,2017,New Delhi,1,1,0,0,5,0,2410
Masters,2013,New Delhi,1,1,0,0,5,1,2412
Bachelors,2013,Bangalore,1,1,1,0,2,0,2414
Bachelors,2014,Bangalore,1,1,1,0,4,0,2416
Bachelors,2015,Bangalore,0,1,0,0,5,1,2417
Masters,2016,Pune,0,1,0,0,5,0,2422
Bachelors,2012,Bangalore,1,1,1,0,4,0,2423
Bachelors,2015,Pune,1,1,0,0,2,1,2425
Bachelors,2013,Pune,1,1,1,0,2,0,2428
Bachelors,2016,New Delhi,1,1,0,1,2,0,2432
Bachelors,2014,New Delhi,1,1,0,0,2,0,2436
Bachelors,2012,Bangalore,1,1,0,0,1,0,2439
Bachelors,2018,Bangalore,1,1,1,1,2,1,2440
Bachelors,2013,Bangalore,1,1,1,1,1,1,2442
Bachelors,2014,Bangalore,1,1,1,0,5,0,2443
Bachelors,2015,New Delhi,1,1,0,1,1,0,2444
Bachelors,2014,Bangalore,1,1,0,0,1,0,2445
Bachelors,2014,Pune,0,1,1,0,2,0,2446
Bachelors,2016,Bangalore,1,1,1,0,1,1,2448
Bachelors,2015,Bangalore,1,1,1,0,4,0,2451
Bachelors,2012,Pune,0,1,1,0,5,0,2455
Bachelors,2016,Bangalore,1,1,1,0,4,0,2456
Bachelors,2015,Pune,1,1,1,0,1,0,2462
Masters,2012,New Delhi,1,1,1,0,2,0,2465
PHD,2013,New Delhi,1,1,1,0,5,0,2466
Bachelors,2012,Bangalore,1,1,1,0,5,0,2467
Bachelors,2018,Bangalore,1,1,1,1,1,1,2468
Bachelors,2012,Bangalore,1,1,0,0,4,0,2469
Masters,2017,New Delhi,1,1,0,0,2,0,2470
Bachelors,2017,New Delhi,1,1,1,0,1,0,2472
Bachelors,2018,Bangalore,1,1,0,0,5,1,2474
Bachelors,2016,Bangalore,1,1,1,0,1,0,2476
Bachelors,2014,Pune,1,1,1,0,4,0,2477
Bachelors,2014,Bangalore,1,1,1,0,1,0,2480
Bachelors,2016,Bangalore,1,1,1,0,5,0,2481
Bachelors,2013,Bangalore,1,1,0,0,2,1,2483
Bachelors,2014,Pune,1,1,1,0,1,0,2485
Bachelors,2013,Pune,1,1,0,0,5,0,2488
PHD,2015,New Delhi,1,1,1,0,2,0,2489
Bachelors,2014,Pune,1,1,1,0,4,0,2491
Bachelors,2016,Bangalore,1,1,0,0,1,1,2492
Masters,2017,Pune,0,1,1,0,0,1,2501
Masters,2014,Pune,1,1,1,0,0,1,2503
Masters,2018,New Delhi,1,1,1,1,5,1,2506
Masters,2017,New Delhi,0,1,0,1,4,1,2507
Bachelors,2012,Bangalore,1,1,0,0,4,0,2509
Bachelors,2014,Bangalore,1,1,1,0,1,0,2510
Bachelors,2016,Bangalore,1,1,1,0,5,0,2511
Bachelors,2014,Bangalore,1,1,1,0,4,0,2513
Bachelors,2016,Pune,1,1,1,0,5,0,2514
Bachelors,2014,Bangalore,1,1,1,0,0,0,2515
Masters,2013,Bangalore,1,1,1,0,5,1,2516
PHD,2015,Pune,0,1,0,0,4,0,2519
Masters,2014,Bangalore,1,1,1,0,4,1,2520
Masters,2017,New Delhi,0,1,1,0,5,1,2521
Masters,2017,Pune,0,1,1,0,0,0,2523
Masters,2017,New Delhi,0,1,0,0,2,0,2524
Bachelors,2014,Bangalore,0,1,1,0,5,1,2526
Masters,2018,New Delhi,1,1,0,0,4,1,2529
Bachelors,2015,Bangalore,1,1,0,0,1,0,2530
Bachelors,2014,Pune,1,1,0,0,4,1,2531
Masters,2016,Pune,1,1,1,0,2,0,2532
Bachelors,2015,New Delhi,1,1,0,0,4,0,2533
Bachelors,2013,Bangalore,1,1,1,0,4,0,2537
Bachelors,2015,Bangalore,1,1,0,0,0,0,2538
Masters,2013,Pune,1,1,0,1,5,1,2540
Bachelors,2016,Bangalore,1,1,1,0,5,1,2541
Bachelors,2012,Pune,1,1,1,0,1,0,2542
Bachelors,2012,New Delhi,1,1,1,0,4,0,2548
Bachelors,2017,New Delhi,0,1,1,0,3,1,2550
Bachelors,2017,Pune,0,1,1,0,3,0,2551
Bachelors,2013,Bangalore,1,1,1,0,5,0,2552
Bachelors,2013,Bangalore,1,1,1,1,4,0,2553
Bachelors,2012,Bangalore,1,1,1,1,2,1,2557
Masters,2015,Bangalore,1,1,1,0,0,1,2558
Bachelors,2014,New Delhi,1,1,0,0,2,0,2559
Bachelors,2013,Pune,1,1,0,0,5,1,2562
Bachelors,2015,New Delhi,1,1,0,0,4,0,2565
Bachelors,2013,Bangalore,1,1,0,0,4,0,2566
Bachelors,2016,Bangalore,1,1,1,1,5,0,2569
Bachelors,2013,Bangalore,1,1,1,0,5,0,2570
Masters,2013,New Delhi,1,1,1,0,2,1,2571
Masters,2013,New Delhi,0,1,0,0,2,1,2572
Bachelors,2017,Bangalore,1,1,1,0,4,0,2573
Masters,2017,New Delhi,0,1,0,0,2,0,2577
Bachelors,2016,Bangalore,1,1,0,0,1,1,2581
Bachelors,2012,Bangalore,1,1,0,0,5,0,2583
Bachelors,2015,Bangalore,1,1,0,0,5,0,2586
Bachelors,2018,Bangalore,1,1,1,0,4,1,2588
Bachelors,2015,Pune,1,1,0,0,0,1,2591
PHD,2012,New Delhi,1,1,1,0,5,0,2593
Bachelors,2013,Bangalore,1,1,1,0,2,0,2599
Bachelors,2016,Bangalore,1,1,1,0,3,0,2601
Bachelors,2018,Pune,1,1,1,0,5,1,2607
Bachelors,2015,Bangalore,1,1,1,0,1,0,2609
Bachelors,2016,Bangalore,1,1,1,0,0,0,2610
Bachelors,2017,New Delhi,1,1,0,0,4,0,2612
Bachelors,2014,Pune,0,1,0,0,1,1,2613
Bachelors,2016,Bangalore,1,1,1,1,3,0,2615
Bachelors,2016,Pune,1,1,1,0,5,0,2617
Bachelors,2017,Pune,0,1,0,0,1,1,2618
Masters,2017,New Delhi,1,1,0,1,2,0,2621
Bachelors,2018,New Delhi,1,1,0,0,2,1,2622
Bachelors,2012,Bangalore,1,1,0,0,0,0,2624
Bachelors,2018,Pune,1,1,0,0,5,1,2627
Bachelors,2015,Bangalore,1,1,1,0,3,0,2634
Bachelors,2014,Pune,1,1,1,0,4,0,2636
Bachelors,2013,Bangalore,1,1,0,0,4,0,2637
Bachelors,2012,Pune,1,1,1,0,0,0,2639
Bachelors,2017,Pune,0,1,1,0,5,0,2644
Bachelors,2014,New Delhi,1,1,0,0,5,1,2645
Bachelors,2012,Bangalore,1,1,0,0,2,0,2646
Bachelors,2012,Bangalore,1,1,0,0,5,1,2648
Bachelors,2015,Bangalore,0,1,1,0,4,0,2650
PHD,2018,Bangalore,1,1,1,0,2,1,2652
Bachelors,2015,Pune,1,1,0,0,3,1,2653
Bachelors,2015,Bangalore,1,1,1,0,5,0,2654
Bachelors,2012,Bangalore,1,1,1,0,5,0,2656
Bachelors,2012,Bangalore,1,1,0,0,5,0,2657
Bachelors,2012,New Delhi,1,1,0,1,3,0,2667
Bachelors,2013,Pune,0,1,1,0,1,1,2668
PHD,2015,New Delhi,1,1,0,0,5,0,2669
Masters,2017,New Delhi,0,1,1,0,1,0,2672
Bachelors,2013,New Delhi,1,1,0,0,3,0,2673
Masters,2012,Pune,1,1,1,0,4,1,2674
Bachelors,2014,New Delhi,1,1,0,0,3,0,2675
Bachelors,2018,Bangalore,1,1,1,1,5,1,2676
Bachelors,2014,Bangalore,1,1,1,0,2,1,2679
Bachelors,2014,New Delhi,1,1,1,0,4,0,2680
Bachelors,2015,Pune,0,1,0,0,4,1,2681
Bachelors,2014,Bangalore,1,1,0,0,5,0,2682
Masters,2013,New Delhi,0,1,1,0,4,1,2683
Bachelors,2013,New Delhi,1,1,0,0,2,0,2684
Bachelors,2014,Bangalore,1,1,1,0,4,0,2688
Masters,2017,New Delhi,0,1,0,0,2,0,2689
Bachelors,2013,Bangalore,0,1,0,0,5,1,2692
Bachelors,2016,Bangalore,1,1,1,0,4,0,2695
Masters,2017,New Delhi,1,1,1,0,5,1,2699
Bachelors,2017,New Delhi,1,1,1,0,5,0,2701
Bachelors,2016,Pune,1,1,1,0,0,0,2702
PHD,2013,Bangalore,1,1,1,0,5,0,2709
Bachelors,2018,Bangalore,1,1,1,1,1,1,2710
Bachelors,2013,Bangalore,1,1,1,0,1,0,2711
Bachelors,2012,Bangalore,1,1,0,0,5,0,2714
Masters,2018,Pune,1,1,1,0,4,1,2715
Bachelors,2012,New Delhi,0,1,0,0,5,1,2716
Bachelors,2017,New Delhi,1,1,0,0,3,0,2720
Bachelors,2017,Bangalore,1,1,0,0,5,0,2722
Masters,2013,Pune,1,1,1,0,4,1,2724
Bachelors,2012,Pune,0,1,0,0,2,1,2725
Bachelors,2015,Bangalore,1,1,1,0,4,0,2728
Bachelors,2012,Bangalore,1,1,1,0,0,1,2730
Bachelors,2012,Bangalore,1,1,0,1,0,0,2732
Masters,2014,New Delhi,1,1,1,0,2,0,2733
Bachelors,2012,Bangalore,1,1,0,0,4,0,2734
Bachelors,2015,Pune,1,1,1,0,5,0,2735
Bachelors,2016,Bangalore,1,1,1,1,2,0,2736
Masters,2018,Bangalore,1,1,1,1,5,1,2740
Bachelors,2014,Bangalore,1,1,1,0,5,0,2741
Bachelors,2014,Bangalore,1,1,1,0,4,0,2744
Bachelors,2012,Bangalore,1,1,0,0,4,0,2747
Bachelors,2017,Pune,0,1,0,0,4,1,2749
Bachelors,2018,Bangalore,1,1,1,0,2,1,2751
Masters,2013,Bangalore,1,1,1,0,2,1,2752
Bachelors,2016,Bangalore,1,1,0,0,5,0,2753
Bachelors,2016,New Delhi,1,1,0,0,4,0,2754
Bachelors,2017,Bangalore,0,1,1,0,1,0,2755
PHD,2018,New Delhi,1,1,1,0,2,1,2760
Bachelors,2018,Bangalore,1,1,1,1,1,1,2761
Bachelors,2013,Bangalore,1,1,1,1,0,0,2762
Bachelors,2017,Bangalore,1,1,1,0,5,1,2763
Bachelors,2016,New Delhi,1,1,0,1,2,0,2764
Bachelors,2013,Pune,1,1,1,0,5,0,2765
Bachelors,2014,New Delhi,1,1,1,0,4,0,2766
Masters,2013,New Delhi,0,1,1,0,4,1,2768
Masters,2012,Pune,1,1,1,1,5,1,2770
Bachelors,2014,New Delhi,1,1,1,0,5,0,2773
Masters,2013,Bangalore,1,1,1,0,1,1,2774
Bachelors,2016,Bangalore,1,1,1,0,2,1,2775
Masters,2017,New Delhi,1,1,0,0,2,0,2777
Bachelors,2014,New Delhi,1,1,1,0,4,0,2778
Masters,2016,New Delhi,1,1,1,0,2,0,2782
Bachelors,2013,Pune,0,1,0,0,1,1,2784
Bachelors,2017,Bangalore,0,1,1,0,2,0,2787
Bachelors,2016,Bangalore,1,1,1,1,3,0,2788
Bachelors,2016,Bangalore,1,1,1,0,5,0,2791
Bachelors,2015,Pune,1,1,1,0,5,0,2792
Masters,2012,New Delhi,1,1,0,0,4,0,2793
Bachelors,2013,Pune,0,1,1,1,4,0,2794
Bachelors,2018,Bangalore,1,1,1,0,5,1,2795
Bachelors,2013,Bangalore,1,1,1,0,1,0,2798
Bachelors,2012,Bangalore,1,1,1,1,2,0,2799
Masters,2017,New Delhi,0,1,1,0,2,0,2800
Masters,2013,Bangalore,0,1,0,0,2,1,2802
Bachelors,2012,Pune,1,1,1,0,5,0,2803
Bachelors,2015,Bangalore,1,1,1,0,4,0,2805
Bachelors,2018,Bangalore,1,1,1,0,0,1,2807
Bachelors,2012,Bangalore,1,1,1,0,5,1,2808
Bachelors,2017,Bangalore,1,1,1,0,4,0,2811
Bachelors,2015,Pune,0,1,0,0,3,1,2812
Bachelors,2017,Bangalore,1,1,1,0,2,0,2815
Bachelors,2017,New Delhi,0,1,0,0,4,0,2816
Masters,2017,New Delhi,0,1,0,0,2,0,2817
Bachelors,2014,Pune,1,1,0,0,1,1,2819
Bachelors,2012,Bangalore,1,1,1,0,2,0,2820
Bachelors,2012,Bangalore,1,1,0,0,4,0,2821
Bachelors,2017,Bangalore,1,1,0,0,5,0,2822
Masters,2012,Pune,1,1,1,0,4,1,2824
Bachelors,2017,New Delhi,1,1,1,0,5,0,2826
Bachelors,2012,New Delhi,1,1,0,0,5,0,2827
Bachelors,2017,New Delhi,1,1,0,0,4,0,2828
Bachelors,2014,Bangalore,1,1,1,1,5,0,2829
Bachelors,2014,Bangalore,1,1,1,0,0,0,2830
Bachelors,2014,New Delhi,1,1,0,0,2,0,2831
Bachelors,2012,New Delhi,1,1,0,0,5,0,2832
Bachelors,2014,Pune,1,1,1,0,4,0,2833
Bachelors,2017,Pune,0,1,0,0,4,1,2835
Masters,2016,Pune,1,1,1,0,4,1,2836
Masters,2012,New Delhi,1,1,1,0,2,0,2839
Bachelors,2012,Pune,1,1,1,0,4,0,2841
Bachelors,2013,New Delhi,1,1,0,0,3,1,2843
Masters,2017,Pune,0,1,0,0,4,1,2844
Bachelors,2013,Bangalore,1,1,0,0,1,0,2849
Masters,2013,New Delhi,1,1,1,0,0,1,2850
Masters,2015,New Delhi,1,1,1,0,2,0,2852
Masters,2017,Pune,0,1,1,0,5,0,2855
Bachelors,2018,Pune,1,1,1,0,5,1,2860
Bachelors,2012,Bangalore,1,1,0,0,0,0,2861
Bachelors,2014,Pune,0,1,0,0,4,1,2867
Bachelors,2017,Pune,1,1,1,0,0,0,2869
