Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,ID
Masters,2017,Bangalore,1,1,1,0,4,1,2338
Bachelors,2012,New Delhi,1,1,0,0,5,0,2339
Bachelors,2018,Bangalore,1,1,0,1,4,1,2340
PHD,2014,Bangalore,1,1,1,0,5,0,2341
Masters,2017,New Delhi,0,1,1,1,4,1,2342
Bachelors,2013,Bangalore,1,1,0,0,1,1,2343
Bachelors,2012,Bangalore,1,1,0,0,2,0,2344
Masters,2018,New Delhi,1,1,1,1,4,1,2345
Bachelors,2013,Bangalore,0,1,0,0,1,0,2346
Bachelors,2017,Bangalore,1,1,1,0,1,0,2347
Masters,2017,Pune,0,1,0,0,2,1,2348
PHD,2016,Bangalore,1,1,1,0,5,0,2349
Bachelors,2016,New Delhi,1,1,0,0,2,0,2350
Bachelors,2015,Pune,0,1,0,0,1,1,2351
Bachelors,2013,Bangalore,1,1,0,0,5,0,2352
Masters,2014,Pune,1,1,1,0,5,0,2353
Masters,2017,New Delhi,0,1,0,1,4,1,2354
Masters,2017,New Delhi,0,1,0,0,1,0,2355
Masters,2018,New Delhi,1,1,0,0,5,1,2356
Bachelors,2017,Pune,0,1,1,0,1,0,2357
Masters,2014,New Delhi,0,1,1,0,1,0,2358
Bachelors,2015,Pune,0,1,0,0,2,1,2359
Bachelors,2014,Bangalore,1,1,1,0,2,1,2360
Masters,2018,New Delhi,0,1,0,0,2,0,2361
Bachelors,2017,Bangalore,1,1,1,0,1,0,2362
Bachelors,2016,Pune,1,1,1,0,2,0,2363
Bachelors,2018,Bangalore,1,1,0,0,4,1,2364
Bachelors,2014,Bangalore,0,1,0,0,2,0,2365
Masters,2017,New Delhi,0,1,0,0,2,0,2366
Masters,2013,New Delhi,1,1,1,0,4,1,2367
Bachelors,2017,New Delhi,0,1,0,0,1,0,2368
Bachelors,2016,Bangalore,1,1,0,0,1,0,2369
PHD,2015,Pune,1,1,1,0,5,0,2370
Bachelors,2016,Bangalore,1,1,1,0,2,0,2371
Bachelors,2014,Pune,0,1,0,0,2,1,2372
Bachelors,2016,Bangalore,1,1,1,0,4,0,2373
Masters,2017,New Delhi,0,1,0,1,2,0,2374
PHD,2013,New Delhi,1,1,0,0,2,0,2375
Bachelors,2015,Bangalore,1,1,1,0,2,0,2376
Bachelors,2017,Bangalore,1,1,1,0,2,0,2377
Bachelors,2015,Bangalore,1,1,1,0,2,1,2378
Bachelors,2015,Pune,0,1,0,0,4,1,2379
Bachelors,2013,Bangalore,1,1,1,0,1,0,2380
Bachelors,2015,Pune,0,1,0,0,2,1,2381
Bachelors,2013,Bangalore,1,1,1,1,4,0,2382
Masters,2014,Pune,1,1,1,0,2,0,2383
Masters,2017,Pune,0,1,1,1,2,0,2384
Bachelors,2017,Pune,1,1,1,0,5,0,2385
Bachelors,2014,New Delhi,1,1,0,1,2,0,2386
Bachelors,2014,New Delhi,1,1,0,0,5,0,2387
Bachelors,2015,Pune,0,1,0,1,1,1,2388
Bachelors,2013,Pune,1,1,1,0,4,0,2389
Bachelors,2014,New Delhi,1,1,1,0,1,0,2390
Bachelors,2013,Pune,0,1,1,0,4,0,2391
Bachelors,2016,Bangalore,1,1,1,0,4,0,2392
Masters,2017,New Delhi,0,1,0,0,2,0,2393
Masters,2017,New Delhi,0,1,1,0,5,1,2394
Bachelors,2017,Pune,0,1,0,0,1,1,2395
Masters,2017,New Delhi,0,1,0,0,1,1,2396
Bachelors,2017,New Delhi,0,1,1,0,4,0,2397
Bachelors,2014,Bangalore,1,1,0,0,1,1,2398
Bachelors,2012,Bangalore,1,1,1,0,1,0,2399
Bachelors,2016,Bangalore,1,1,1,0,5,0,2400
Bachelors,2012,Bangalore,1,1,0,0,1,0,2401
Masters,2015,Pune,0,1,0,0,2,1,2402
Masters,2017,New Delhi,0,1,1,0,2,0,2403
Masters,2015,Pune,0,1,0,0,1,0,2404
Masters,2015,Bangalore,1,1,1,0,4,1,2405
Bachelors,2013,Bangalore,1,1,1,0,4,0,2406
Bachelors,2017,Bangalore,1,1,0,0,1,0,2407
Bachelors,2017,Bangalore,1,1,1,1,5,0,2408
Bachelors,2014,New Delhi,1,1,0,0,2,0,2409
Bachelors,2017,New Delhi,1,1,0,0,5,0,2410
Masters,2017,Pune,0,1,0,0,2,0,2411
Masters,2013,New Delhi,1,1,0,0,5,1,2412
Masters,2017,New Delhi,1,1,1,1,5,1,2413
Bachelors,2013,Bangalore,1,1,1,0,2,0,2414
Bachelors,2015,Pune,0,1,0,1,5,1,2415
Bachelors,2014,Bangalore,1,1,1,0,4,0,2416
Bachelors,2015,Bangalore,0,1,0,0,5,1,2417
Bachelors,2015,Bangalore,1,1,1,0,2,1,2418
Masters,2017,Bangalore,0,1,1,0,5,0,2419
Bachelors,2017,Bangalore,1,1,1,0,2,1,2420
Bachelors,2016,Pune,0,1,0,0,2,1,2421
Masters,2016,Pune,0,1,0,0,5,0,2422
Bachelors,2012,Bangalore,1,1,1,0,4,0,2423
Bachelors,2014,Bangalore,1,1,1,0,5,0,2424
Bachelors,2015,Pune,1,1,0,0,2,1,2425
Bachelors,2013,New Delhi,1,1,1,0,4,0,2426
Bachelors,2015,Pune,0,1,0,0,2,1,2427
Bachelors,2013,Pune,1,1,1,0,2,0,2428
Bachelors,2013,Pune,0,1,1,0,5,1,2429
Masters,2014,New Delhi,1,1,1,0,1,1,2430
Bachelors,2016,New Delhi,1,1,0,0,5,1,2431
Bachelors,2016,New Delhi,1,1,0,1,2,0,2432
Masters,2018,New Delhi,0,1,0,0,4,1,2433
Bachelors,2015,Bangalore,1,1,0,0,5,0,2434
Bachelors,2013,Pune,0,1,0,0,5,1,2435
Bachelors,2014,New Delhi,1,1,0,0,2,0,2436
Bachelors,2014,Bangalore,1,1,1,0,5,0,2437
Bachelors,2016,Bangalore,1,1,0,0,1,0,2438
Bachelors,2012,Bangalore,1,1,0,0,1,0,2439
Bachelors,2018,Bangalore,1,1,1,1,2,1,2440
Bachelors,2012,Pune,1,1,1,0,1,0,2441
Bachelors,2013,Bangalore,1,1,1,1,1,1,2442
Bachelors,2014,Bangalore,1,1,1,0,5,0,2443
Bachelors,2015,New Delhi,1,1,0,1,1,0,2444
Bachelors,2014,Bangalore,1,1,0,0,1,0,2445
Bachelors,2014,Pune,0,1,1,0,2,0,2446
Bachelors,2015,Pune,1,1,0,0,5,0,2447
Bachelors,2016,Bangalore,1,1,1,0,1,1,2448
Bachelors,2016,Pune,1,1,0,0,4,1,2449
Bachelors,2018,New Delhi,1,1,0,1,5,1,2450
Bachelors,2015,Bangalore,1,1,1,0,4,0,2451
Masters,2017,New Delhi,0,1,1,0,5,1,2452
Bachelors,2015,Bangalore,1,1,1,0,4,0,2453
Bachelors,2017,Pune,1,1,0,0,4,1,2454
Bachelors,2012,Pune,0,1,1,0,5,0,2455
Bachelors,2016,Bangalore,1,1,1,0,4,0,2456
PHD,2017,Bangalore,1,1,0,0,1,0,2457
Bachelors,2015,Pune,1,1,0,0,1,1,2458
Masters,2014,New Delhi,1,1,1,1,2,0,2459
Bachelors,2013,Pune,1,1,1,0,4,0,2460
Bachelors,2012,Bangalore,1,1,1,0,5,0,2461
Bachelors,2015,Pune,1,1,1,0,1,0,2462
Bachelors,2013,Bangalore,1,1,1,0,4,0,2463
Bachelors,2013,New Delhi,1,1,1,0,4,0,2464
Masters,2012,New Delhi,1,1,1,0,2,0,2465
PHD,2013,New Delhi,1,1,1,0,5,0,2466
Bachelors,2012,Bangalore,1,1,1,0,5,0,2467
Bachelors,2018,Bangalore,1,1,1,1,1,1,2468
Bachelors,2012,Bangalore,1,1,0,0,4,0,2469
Masters,2017,New Delhi,1,1,0,0,2,0,2470
Bachelors,2014,Bangalore,1,1,1,0,2,0,2471
Bachelors,2017,New Delhi,1,1,1,0,1,0,2472
Bachelors,2015,Pune,0,1,0,0,4,1,2473
Bachelors,2018,Bangalore,1,1,0,0,5,1,2474
Bachelors,2014,Bangalore,0,1,1,0,1,0,2475
Bachelors,2016,Bangalore,1,1,1,0,1,0,2476
Bachelors,2014,Pune,1,1,1,0,4,0,2477
Bachelors,2012,Pune,1,1,1,0,4,0,2478
Bachelors,2015,Bangalore,1,1,1,0,2,0,2479
Bachelors,2014,Bangalore,1,1,1,0,1,0,2480
Bachelors,2016,Bangalore,1,1,1,0,5,0,2481
PHD,2012,New Delhi,0,1,0,0,2,0,2482
Bachelors,2013,Bangalore,1,1,0,0,2,1,2483
Bachelors,2016,Bangalore,1,1,1,0,4,0,2484
Bachelors,2014,Pune,1,1,1,0,1,0,2485
Masters,2013,New Delhi,0,1,1,0,4,1,2486
Bachelors,2017,Bangalore,1,1,1,0,5,0,2487
Bachelors,2013,Pune,1,1,0,0,5,0,2488
PHD,2015,New Delhi,1,1,1,0,2,0,2489
Masters,2017,Pune,0,1,1,0,2,0,2490
Bachelors,2014,Pune,1,1,1,0,4,0,2491
Bachelors,2016,Bangalore,1,1,0,0,1,1,2492
Bachelors,2017,Bangalore,1,1,0,0,4,1,2493
Bachelors,2015,Bangalore,1,1,1,0,0,0,2494
Masters,2012,New Delhi,1,1,1,0,2,0,2495
Bachelors,2012,Bangalore,0,1,0,0,0,0,2496
Bachelors,2014,New Delhi,1,1,0,0,5,0,2497
Bachelors,2017,New Delhi,0,1,0,0,0,0,2498
Bachelors,2012,Pune,1,1,1,0,4,0,2499
Bachelors,2015,Pune,1,1,0,0,3,1,2500
Masters,2017,Pune,0,1,1,0,0,1,2501
Bachelors,2013,New Delhi,1,1,1,0,4,0,2502
Masters,2014,Pune,1,1,1,0,0,1,2503
Bachelors,2013,Pune,1,1,1,1,2,0,2504
Bachelors,2017,Bangalore,1,1,1,0,3,0,2505
Masters,2018,New Delhi,1,1,1,1,5,1,2506
Masters,2017,New Delhi,0,1,0,1,4,1,2507
Bachelors,2012,Bangalore,1,1,0,0,0,1,2508
Bachelors,2012,Bangalore,1,1,0,0,4,0,2509
Bachelors,2014,Bangalore,1,1,1,0,1,0,2510
Bachelors,2016,Bangalore,1,1,1,0,5,0,2511
Bachelors,2015,Bangalore,1,1,1,1,4,0,2512
Bachelors,2014,Bangalore,1,1,1,0,4,0,2513
Bachelors,2016,Pune,1,1,1,0,5,0,2514
Bachelors,2014,Bangalore,1,1,1,0,0,0,2515
Masters,2013,Bangalore,1,1,1,0,5,1,2516
Bachelors,2017,New Delhi,1,1,0,1,3,0,2517
Bachelors,2014,Bangalore,1,1,1,0,5,0,2518
PHD,2015,Pune,0,1,0,0,4,0,2519
Masters,2014,Bangalore,1,1,1,0,4,1,2520
Masters,2017,New Delhi,0,1,1,0,5,1,2521
Bachelors,2013,Pune,1,1,1,0,0,0,2522
Masters,2017,Pune,0,1,1,0,0,0,2523
Masters,2017,New Delhi,0,1,0,0,2,0,2524
Masters,2017,New Delhi,0,1,1,0,2,0,2525
Bachelors,2014,Bangalore,0,1,1,0,5,1,2526
Bachelors,2012,Bangalore,1,1,0,0,5,0,2527
Bachelors,2017,Bangalore,1,1,1,0,5,0,2528
Masters,2018,New Delhi,1,1,0,0,4,1,2529
Bachelors,2015,Bangalore,1,1,0,0,1,0,2530
Bachelors,2014,Pune,1,1,0,0,4,1,2531
Masters,2016,Pune,1,1,1,0,2,0,2532
Bachelors,2015,New Delhi,1,1,0,0,4,0,2533
Bachelors,2015,Bangalore,1,1,1,0,0,0,2534
Bachelors,2014,Bangalore,1,1,0,0,3,0,2535
Bachelors,2017,Bangalore,1,1,1,0,4,0,2536
Bachelors,2013,Bangalore,1,1,1,0,4,0,2537
Bachelors,2015,Bangalore,1,1,0,0,0,0,2538
Bachelors,2015,Pune,0,1,0,0,2,1,2539
Masters,2013,Pune,1,1,0,1,5,1,2540
Bachelors,2016,Bangalore,1,1,1,0,5,1,2541
Bachelors,2012,Pune,1,1,1,0,1,0,2542
Bachelors,2015,Pune,0,1,0,0,0,1,2543
Bachelors,2018,Pune,1,1,1,1,3,1,2544
Bachelors,2016,Bangalore,1,1,1,0,5,0,2545
Masters,2013,New Delhi,0,1,0,0,5,1,2546
Masters,2017,New Delhi,0,1,1,0,2,0,2547
Bachelors,2012,New Delhi,1,1,1,0,4,0,2548
Bachelors,2016,Bangalore,1,1,1,0,2,1,2549
Bachelors,2017,New Delhi,0,1,1,0,3,1,2550
Bachelors,2017,Pune,0,1,1,0,3,0,2551
Bachelors,2013,Bangalore,1,1,1,0,5,0,2552
Bachelors,2013,Bangalore,1,1,1,1,4,0,2553
Bachelors,2013,Bangalore,1,1,1,0,5,0,2554
Bachelors,2015,Bangalore,1,1,1,0,4,0,2555
Bachelors,2015,Pune,0,1,0,0,4,1,2556
Bachelors,2012,Bangalore,1,1,1,1,2,1,2557
Masters,2015,Bangalore,1,1,1,0,0,1,2558
Bachelors,2014,New Delhi,1,1,0,0,2,0,2559
Masters,2015,Pune,1,1,0,0,4,0,2560
Bachelors,2013,Bangalore,1,1,1,0,5,0,2561
Bachelors,2013,Pune,1,1,0,0,5,1,2562
Bachelors,2017,Bangalore,1,1,1,0,1,1,2563
Masters,2014,Pune,1,1,1,0,2,0,2564
Bachelors,2015,New Delhi,1,1,0,0,4,0,2565
Bachelors,2013,Bangalore,1,1,0,0,4,0,2566
Bachelors,2014,Bangalore,1,1,1,0,5,0,2567
Bachelors,2017,Bangalore,0,1,0,0,0,1,2568
Bachelors,2016,Bangalore,1,1,1,1,5,0,2569
Bachelors,2013,Bangalore,1,1,1,0,5,0,2570
Masters,2013,New Delhi,1,1,1,0,2,1,2571
Masters,2013,New Delhi,0,1,0,0,2,1,2572
Bachelors,2017,Bangalore,1,1,1,0,4,0,2573
Bachelors,2015,Pune,1,1,1,0,3,0,2574
Bachelors,2013,Bangalore,1,1,1,0,2,0,2575
Masters,2017,New Delhi,0,1,0,0,2,0,2576
Masters,2017,New Delhi,0,1,0,0,2,0,2577
PHD,2013,New Delhi,1,1,0,0,5,0,2578
Bachelors,2016,Pune,1,1,1,0,4,0,2579
Bachelors,2017,New Delhi,0,1,0,0,4,0,2580
Bachelors,2016,Bangalore,1,1,0,0,1,1,2581
Bachelors,2017,Pune,0,1,0,0,5,1,2582
Bachelors,2012,Bangalore,1,1,0,0,5,0,2583
Bachelors,2014,Bangalore,1,1,1,0,4,1,2584
Bachelors,2016,Bangalore,1,1,1,1,5,0,2585
Bachelors,2015,Bangalore,1,1,0,0,5,0,2586
Bachelors,2015,Pune,1,1,1,0,1,0,2587
Bachelors,2018,Bangalore,1,1,1,0,4,1,2588
Bachelors,2012,Bangalore,1,1,0,0,4,0,2589
Bachelors,2017,Bangalore,1,1,1,1,5,0,2590
Bachelors,2015,Pune,1,1,0,0,0,1,2591
Bachelors,2017,Bangalore,1,1,1,0,3,0,2592
PHD,2012,New Delhi,1,1,1,0,5,0,2593
Bachelors,2016,Pune,1,1,1,0,5,0,2594
Bachelors,2014,Bangalore,1,1,0,1,4,0,2595
PHD,2014,New Delhi,1,1,0,0,0,0,2596
Bachelors,2018,Bangalore,1,1,1,0,1,1,2597
Bachelors,2013,New Delhi,1,1,0,1,5,0,2598
Bachelors,2013,Bangalore,1,1,1,0,2,0,2599
Bachelors,2018,Bangalore,1,1,1,0,0,1,2600
Bachelors,2016,Bangalore,1,1,1,0,3,0,2601
Bachelors,2018,Pune,1,1,0,0,2,1,2602
Bachelors,2013,Bangalore,1,1,1,0,4,0,2603
Bachelors,2014,Pune,1,1,1,0,3,0,2604
Bachelors,2013,Pune,1,1,1,0,4,0,2605
Masters,2015,New Delhi,1,1,1,0,2,0,2606
Bachelors,2018,Pune,1,1,1,0,5,1,2607
Bachelors,2016,Bangalore,1,1,1,0,2,0,2608
Bachelors,2015,Bangalore,1,1,1,0,1,0,2609
Bachelors,2016,Bangalore,1,1,1,0,0,0,2610
Bachelors,2016,Bangalore,1,1,0,0,1,0,2611
Bachelors,2017,New Delhi,1,1,0,0,4,0,2612
Bachelors,2014,Pune,0,1,0,0,1,1,2613
PHD,2013,New Delhi,1,1,0,0,2,0,2614
Bachelors,2016,Bangalore,1,1,1,1,3,0,2615
Bachelors,2015,Bangalore,1,1,1,0,1,0,2616
Bachelors,2016,Pune,1,1,1,0,5,0,2617
Bachelors,2017,Pune,0,1,0,0,1,1,2618
Bachelors,2015,Bangalore,1,1,1,0,4,0,2619
Masters,2012,New Delhi,1,1,1,0,5,0,2620
Masters,2017,New Delhi,1,1,0,1,2,0,2621
Bachelors,2018,New Delhi,1,1,0,0,2,1,2622
Bachelors,2018,Bangalore,1,1,1,0,0,1,2623
Bachelors,2012,Bangalore,1,1,0,0,0,0,2624
Bachelors,2015,Pune,0,1,0,0,0,1,2625
Masters,2017,New Delhi,0,1,0,0,5,1,2626
Bachelors,2018,Pune,1,1,0,0,5,1,2627
Bachelors,2016,Pune,1,1,1,0,1,0,2628
Bachelors,2014,Bangalore,0,1,1,0,4,1,2629
Bachelors,2014,New Delhi,0,1,0,0,3,1,2630
Masters,2014,Pune,1,1,1,0,4,1,2631
Bachelors,2017,Pune,1,1,1,0,5,0,2632
Bachelors,2013,Pune,1,1,1,0,4,1,2633
Bachelors,2015,Bangalore,1,1,1,0,3,0,2634
Bachelors,2012,Bangalore,1,1,1,0,2,1,2635
Bachelors,2014,Pune,1,1,1,0,4,0,2636
Bachelors,2013,Bangalore,1,1,0,0,4,0,2637
Masters,2017,New Delhi,0,1,0,0,2,1,2638
Bachelors,2012,Pune,1,1,1,0,0,0,2639
Bachelors,2015,Pune,0,1,0,0,0,1,2640
Bachelors,2017,Bangalore,1,1,1,0,3,0,2641
Bachelors,2013,Bangalore,1,1,1,0,5,0,2642
Bachelors,2017,Pune,0,1,0,0,4,1,2643
Bachelors,2017,Pune,0,1,1,0,5,0,2644
Bachelors,2014,New Delhi,1,1,0,0,5,1,2645
Bachelors,2012,Bangalore,1,1,0,0,2,0,2646
Bachelors,2013,Bangalore,1,1,0,0,5,0,2647
Bachelors,2012,Bangalore,1,1,0,0,5,1,2648
Bachelors,2017,Pune,0,1,0,0,3,1,2649
Bachelors,2015,Bangalore,0,1,1,0,4,0,2650
Bachelors,2013,Bangalore,0,1,1,0,0,1,2651
PHD,2018,Bangalore,1,1,1,0,2,1,2652
Bachelors,2015,Pune,1,1,0,0,3,1,2653
Bachelors,2015,Bangalore,1,1,1,0,5,0,2654
Bachelors,2015,Bangalore,1,1,0,0,3,1,2655
Bachelors,2012,Bangalore,1,1,1,0,5,0,2656
Bachelors,2012,Bangalore,1,1,0,0,5,0,2657
Bachelors,2015,Bangalore,1,1,0,0,4,0,2658
Bachelors,2016,Pune,1,1,1,0,5,0,2659
Bachelors,2013,Bangalore,1,1,0,0,5,0,2660
Bachelors,2013,Pune,1,1,1,0,0,0,2661
Bachelors,2014,Pune,1,1,1,0,1,0,2662
Bachelors,2017,New Delhi,0,1,1,0,5,0,2663
Bachelors,2013,New Delhi,1,1,0,0,5,0,2664
Bachelors,2017,Pune,1,1,1,0,5,0,2665
Bachelors,2013,Pune,1,1,1,0,5,0,2666
Bachelors,2012,New Delhi,1,1,0,1,3,0,2667
Bachelors,2013,Pune,0,1,1,0,1,1,2668
PHD,2015,New Delhi,1,1,0,0,5,0,2669
Bachelors,2014,Pune,1,1,1,0,4,0,2670
Bachelors,2015,Pune,0,1,0,1,5,1,2671
Masters,2017,New Delhi,0,1,1,0,1,0,2672
Bachelors,2013,New Delhi,1,1,0,0,3,0,2673
Masters,2012,Pune,1,1,1,0,4,1,2674
Bachelors,2014,New Delhi,1,1,0,0,3,0,2675
Bachelors,2018,Bangalore,1,1,1,1,5,1,2676
Bachelors,2012,Bangalore,1,1,1,0,1,0,2677
Bachelors,2017,Pune,0,1,1,0,4,0,2678
Bachelors,2014,Bangalore,1,1,1,0,2,1,2679
Bachelors,2014,New Delhi,1,1,1,0,4,0,2680
Bachelors,2015,Pune,0,1,0,0,4,1,2681
Bachelors,2014,Bangalore,1,1,0,0,5,0,2682
Masters,2013,New Delhi,0,1,1,0,4,1,2683
Bachelors,2013,New Delhi,1,1,0,0,2,0,2684
Bachelors,2016,Bangalore,0,1,0,0,4,1,2685
Bachelors,2017,New Delhi,1,1,0,0,0,0,2686
Bachelors,2018,Bangalore,1,1,1,0,3,1,2687
Bachelors,2014,Bangalore,1,1,1,0,4,0,2688
Masters,2017,New Delhi,0,1,0,0,2,0,2689
Bachelors,2018,Bangalore,1,1,1,1,2,1,2690
Bachelors,2017,New Delhi,0,1,0,0,1,0,2691
Bachelors,2013,Bangalore,0,1,0,0,5,1,2692
Bachelors,2015,Bangalore,1,1,1,0,4,0,2693
Bachelors,2012,Bangalore,1,1,1,0,4,0,2694
Bachelors,2016,Bangalore,1,1,1,0,4,0,2695
Masters,2017,Bangalore,0,1,1,0,3,0,2696
Masters,2017,New Delhi,0,1,1,0,4,0,2697
Bachelors,2014,Bangalore,1,1,1,0,3,0,2698
Masters,2017,New Delhi,1,1,1,0,5,1,2699
Bachelors,2014,Bangalore,1,1,1,0,5,0,2700
Bachelors,2017,New Delhi,1,1,1,0,5,0,2701
Bachelors,2016,Pune,1,1,1,0,0,0,2702
Bachelors,2015,Bangalore,1,1,0,0,0,0,2703
Bachelors,2015,Pune,0,1,0,1,5,1,2704
Bachelors,2013,Bangalore,1,1,0,0,4,0,2705
Bachelors,2015,New Delhi,1,1,1,0,1,0,2706
Bachelors,2017,Bangalore,1,1,1,0,4,0,2707
PHD,2017,New Delhi,1,1,1,0,5,0,2708
PHD,2013,Bangalore,1,1,1,0,5,0,2709
Bachelors,2018,Bangalore,1,1,1,1,1,1,2710
Bachelors,2013,Bangalore,1,1,1,0,1,0,2711
Masters,2017,Pune,0,1,0,1,2,1,2712
Bachelors,2015,Pune,1,1,1,0,5,0,2713
Bachelors,2012,Bangalore,1,1,0,0,5,0,2714
Masters,2018,Pune,1,1,1,0,4,1,2715
Bachelors,2012,New Delhi,0,1,0,0,5,1,2716
Masters,2017,Pune,0,1,1,1,5,1,2717
Bachelors,2015,Pune,0,1,0,0,0,1,2718
Bachelors,2014,Bangalore,1,1,1,0,4,1,2719
Bachelors,2017,New Delhi,1,1,0,0,3,0,2720
PHD,2015,Pune,0,1,0,0,4,0,2721
Bachelors,2017,Bangalore,1,1,0,0,5,0,2722
Bachelors,2016,Pune,1,1,1,0,4,0,2723
Masters,2013,Pune,1,1,1,0,4,1,2724
Bachelors,2012,Pune,0,1,0,0,2,1,2725
Bachelors,2018,Bangalore,1,1,1,1,2,1,2726
Bachelors,2016,Bangalore,1,1,1,0,5,0,2727
Bachelors,2015,Bangalore,1,1,1,0,4,0,2728
Bachelors,2018,Bangalore,0,1,0,0,3,1,2729
Bachelors,2012,Bangalore,1,1,1,0,0,1,2730
Bachelors,2014,Bangalore,1,1,1,0,5,0,2731
Bachelors,2012,Bangalore,1,1,0,1,0,0,2732
Masters,2014,New Delhi,1,1,1,0,2,0,2733
Bachelors,2012,Bangalore,1,1,0,0,4,0,2734
Bachelors,2015,Pune,1,1,1,0,5,0,2735
Bachelors,2016,Bangalore,1,1,1,1,2,0,2736
Bachelors,2018,Pune,1,1,1,1,3,1,2737
Bachelors,2014,New Delhi,1,1,1,1,4,0,2738
Bachelors,2015,Bangalore,1,1,1,0,1,0,2739
Masters,2018,Bangalore,1,1,1,1,5,1,2740
Bachelors,2014,Bangalore,1,1,1,0,5,0,2741
Masters,2017,Pune,0,1,1,0,5,0,2742
Bachelors,2017,Pune,0,1,1,0,5,0,2743
Bachelors,2014,Bangalore,1,1,1,0,4,0,2744
Bachelors,2017,New Delhi,0,1,1,0,4,0,2745
Bachelors,2017,Pune,1,1,0,0,0,1,2746
Bachelors,2012,Bangalore,1,1,0,0,4,0,2747
Bachelors,2017,New Delhi,0,1,0,0,4,0,2748
Bachelors,2017,Pune,0,1,0,0,4,1,2749
Bachelors,2014,Bangalore,1,1,1,0,1,0,2750
Bachelors,2018,Bangalore,1,1,1,0,2,1,2751
Masters,2013,Bangalore,1,1,1,0,2,1,2752
Bachelors,2016,Bangalore,1,1,0,0,5,0,2753
Bachelors,2016,New Delhi,1,1,0,0,4,0,2754
Bachelors,2017,Bangalore,0,1,1,0,1,0,2755
Bachelors,2015,New Delhi,1,1,0,1,1,0,2756
Bachelors,2013,Pune,1,1,1,0,0,0,2757
Bachelors,2015,Pune,1,1,1,0,5,0,2758
Bachelors,2017,Pune,1,1,0,0,1,1,2759
PHD,2018,New Delhi,1,1,1,0,2,1,2760
Bachelors,2018,Bangalore,1,1,1,1,1,1,2761
Bachelors,2013,Bangalore,1,1,1,1,0,0,2762
Bachelors,2017,Bangalore,1,1,1,0,5,1,2763
Bachelors,2016,New Delhi,1,1,0,1,2,0,2764
Bachelors,2013,Pune,1,1,1,0,5,0,2765
Bachelors,2014,New Delhi,1,1,1,0,4,0,2766
Bachelors,2015,Pune,0,1,0,0,1,1,2767
Masters,2013,New Delhi,0,1,1,0,4,1,2768
Bachelors,2016,Bangalore,1,1,1,0,4,0,2769
Masters,2012,Pune,1,1,1,1,5,1,2770
Bachelors,2017,Bangalore,1,1,0,0,5,0,2771
Bachelors,2013,Bangalore,1,1,1,0,1,0,2772
Bachelors,2014,New Delhi,1,1,1,0,5,0,2773
Masters,2013,Bangalore,1,1,1,0,1,1,2774
Bachelors,2016,Bangalore,1,1,1,0,2,1,2775
Bachelors,2016,Bangalore,1,1,1,0,3,0,2776
Masters,2017,New Delhi,1,1,0,0,2,0,2777
Bachelors,2014,New Delhi,1,1,1,0,4,0,2778
Masters,2018,New Delhi,1,1,1,0,2,1,2779
Masters,2014,Pune,1,1,0,0,5,1,2780
Bachelors,2017,Pune,1,1,1,0,0,0,2781
Masters,2016,New Delhi,1,1,1,0,2,0,2782
Masters,2017,New Delhi,1,1,1,0,3,1,2783
Bachelors,2013,Pune,0,1,0,0,1,1,2784
Masters,2014,New Delhi,1,1,0,0,3,0,2785
Bachelors,2013,Pune,1,1,1,0,4,0,2786
Bachelors,2017,Bangalore,0,1,1,0,2,0,2787
Bachelors,2016,Bangalore,1,1,1,1,3,0,2788
Bachelors,2013,Pune,0,1,0,1,1,1,2789
Bachelors,2013,Bangalore,1,1,0,0,5,0,2790
Bachelors,2016,Bangalore,1,1,1,0,5,0,2791
Bachelors,2015,Pune,1,1,1,0,5,0,2792
Masters,2012,New Delhi,1,1,0,0,4,0,2793
Bachelors,2013,Pune,0,1,1,1,4,0,2794
Bachelors,2018,Bangalore,1,1,1,0,5,1,2795
PHD,2018,New Delhi,0,1,0,0,4,1,2796
Bachelors,2017,Bangalore,1,1,1,0,3,0,2797
Bachelors,2013,Bangalore,1,1,1,0,1,0,2798
Bachelors,2012,Bangalore,1,1,1,1,2,0,2799
Masters,2017,New Delhi,0,1,1,0,2,0,2800
Bachelors,2017,New Delhi,0,1,0,0,4,0,2801
Masters,2013,Bangalore,0,1,0,0,2,1,2802
Bachelors,2012,Pune,1,1,1,0,5,0,2803
Bachelors,2014,Bangalore,1,1,1,0,5,0,2804
Bachelors,2015,Bangalore,1,1,1,0,4,0,2805
Bachelors,2014,Bangalore,1,1,1,0,3,1,2806
Bachelors,2018,Bangalore,1,1,1,0,0,1,2807
Bachelors,2012,Bangalore,1,1,1,0,5,1,2808
Bachelors,2017,New Delhi,0,1,1,0,4,0,2809
Bachelors,2014,Pune,0,1,0,0,1,1,2810
Bachelors,2017,Bangalore,1,1,1,0,4,0,2811
Bachelors,2015,Pune,0,1,0,0,3,1,2812
Bachelors,2017,Bangalore,1,1,1,0,5,0,2813
Bachelors,2017,Bangalore,1,1,1,0,0,0,2814
Bachelors,2017,Bangalore,1,1,1,0,2,0,2815
Bachelors,2017,New Delhi,0,1,0,0,4,0,2816
Masters,2017,New Delhi,0,1,0,0,2,0,2817
Bachelors,2015,Pune,0,1,0,0,4,1,2818
