Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,ID
Bachelors,2018,New Delhi,3,0,0,Yes,2,1,4498
Bachelors,2017,New Delhi,3,0,0,No,1,1,4548
Bachelors,2015,Bangalore,3,0,0,No,5,0,3734
Bachelors,2016,Bangalore,3,0,0,No,5,0,1388
Bachelors,2017,Pune,2,0,0,No,2,1,39
Masters,2017,New Delhi,2,0,1,No,4,0,873
Bachelors,2017,Bangalore,3,0,0,No,4,0,341
Masters,2017,New Delhi,2,0,0,No,4,0,3279
Bachelors,2013,Bangalore,3,0,0,No,3,0,1862
Bachelors,2014,Bangalore,3,0,1,Yes,1,0,3854
Masters,2017,New Delhi,2,0,0,No,3,0,1244
Bachelors,2017,Bangalore,3,0,0,No,2,0,2062
PHD,2013,New Delhi,2,0,0,No,5,0,470
Bachelors,2015,Pune,2,1,0,No,4,1,3300
Bachelors,2016,Bangalore,3,0,1,No,2,0,3513
Bachelors,2014,New Delhi,2,0,0,No,4,1,3257
PHD,2013,Bangalore,3,1,1,No,4,0,3822
Bachelors,2017,Bangalore,3,0,1,No,0,0,3411
Bachelors,2017,Bangalore,3,0,0,No,5,0,2772
Bachelors,2012,Bangalore,3,0,1,Yes,1,0,4376
Bachelors,2018,Pune,3,0,1,Yes,3,1,1200
Bachelors,2013,Pune,3,0,1,No,3,0,1531
Bachelors,2012,Bangalore,3,0,1,No,5,0,2173
Bachelors,2016,Bangalore,3,0,1,No,2,1,2776
Bachelors,2018,Bangalore,3,0,1,No,4,1,290
Bachelors,2014,Pune,2,0,0,No,2,1,1341
Bachelors,2013,Bangalore,3,0,1,No,4,0,1376
Bachelors,2014,Pune,1,0,1,No,2,0,2447
Bachelors,2016,Bangalore,3,0,1,Yes,1,0,2165
Masters,2013,New Delhi,3,0,1,No,3,0,61
Bachelors,2012,Bangalore,3,0,1,No,0,1,4531
Bachelors,2015,Pune,2,0,0,No,2,1,2540
Bachelors,2015,Bangalore,3,0,1,No,0,1,1430
Bachelors,2012,Bangalore,3,0,0,No,1,0,2892
Bachelors,2016,Bangalore,3,0,1,No,2,0,3405
Bachelors,2014,Pune,1,0,0,No,4,1,614
Bachelors,2012,Pune,3,0,1,No,2,0,3090
Bachelors,2015,Bangalore,3,0,1,No,3,0,2635
Bachelors,2014,Bangalore,3,0,1,No,5,0,589
Masters,2012,Pune,3,0,1,No,5,1,878
Bachelors,2014,Pune,3,0,1,Yes,4,0,40
Bachelors,2014,Bangalore,3,0,1,No,4,0,1556
Bachelors,2016,Bangalore,3,0,0,Yes,2,0,2223
Masters,2017,Bangalore,1,0,1,No,4,0,1681
Masters,2017,Bangalore,2,0,1,No,2,0,1456
Bachelors,2014,Bangalore,3,0,1,No,3,1,534
Bachelors,2014,Pune,3,0,1,No,1,0,3339
PHD,2015,New Delhi,1,0,1,No,2,0,2064
Masters,2017,Pune,2,0,0,No,5,1,4180
Masters,2017,New Delhi,2,0,0,No,2,1,3305
Bachelors,2015,Bangalore,3,0,1,No,5,0,1595
Bachelors,2015,Bangalore,3,0,1,No,2,1,2419
Bachelors,2012,Bangalore,3,0,1,No,4,0,1215
Bachelors,2017,Pune,2,0,0,No,4,1,4205
Bachelors,2014,Bangalore,3,0,1,No,3,0,1016
Bachelors,2017,New Delhi,2,0,1,No,0,0,3531
Bachelors,2018,Pune,3,0,1,No,3,1,499
Masters,2017,Pune,2,0,1,No,3,0,1723
Masters,2017,New Delhi,2,0,1,No,2,1,4594
Bachelors,2016,Bangalore,3,0,1,No,4,0,613
Bachelors,2016,Bangalore,3,0,1,No,4,0,3960
Masters,2017,Bangalore,2,0,0,No,5,1,1789
Bachelors,2015,Bangalore,3,0,0,No,2,0,342
Bachelors,2017,Bangalore,3,0,1,Yes,0,0,3490
Bachelors,2013,Bangalore,3,0,1,No,5,0,2571
Bachelors,2018,Pune,2,0,0,No,5,1,1091
Bachelors,2012,Bangalore,3,0,1,No,3,0,590
Bachelors,2018,Bangalore,3,0,1,Yes,2,1,1058
Bachelors,2017,New Delhi,2,0,0,No,3,0,477
Bachelors,2012,Bangalore,3,0,0,No,4,0,2748
Bachelors,2016,Bangalore,3,0,0,No,1,0,2612
Bachelors,2017,Bangalore,3,0,1,No,1,1,3436
Bachelors,2017,New Delhi,2,0,1,No,3,0,4420
Masters,2017,Bangalore,2,0,1,No,2,0,1217
Bachelors,2014,Bangalore,3,0,1,No,3,0,1603
Masters,2017,New Delhi,1,0,0,No,0,0,3604
Masters,2016,Bangalore,3,0,0,No,4,1,989
Masters,2017,New Delhi,2,0,1,No,2,0,115
Bachelors,2015,Bangalore,3,0,1,No,0,0,2535
Bachelors,2016,Bangalore,3,0,0,No,2,0,4017
Bachelors,2014,New Delhi,3,0,0,No,5,0,4182
Bachelors,2015,Bangalore,3,0,1,No,3,0,1311
Bachelors,2015,Bangalore,3,0,1,Yes,3,0,2824
Bachelors,2016,Bangalore,3,0,0,No,4,0,410
Bachelors,2016,Bangalore,3,0,1,No,4,0,1087
Bachelors,2013,Pune,2,0,1,Yes,4,0,2795
PHD,2014,Bangalore,3,0,0,No,3,0,3288
Bachelors,2015,Pune,2,0,0,Yes,1,1,2029
Bachelors,2016,Bangalore,3,0,1,No,4,1,1659
Masters,2017,New Delhi,2,0,1,No,3,1,1132
Bachelors,2017,Bangalore,3,0,1,No,1,0,4411
Masters,2017,Pune,2,0,1,No,5,0,2942
Bachelors,2017,Bangalore,3,0,1,No,5,0,1712
Bachelors,2014,Bangalore,3,0,0,No,3,0,3337
Bachelors,2016,Bangalore,3,0,1,No,2,0,4045
Bachelors,2013,Bangalore,3,0,1,No,4,0,4245
Bachelors,2015,Bangalore,3,0,1,No,0,1,4492
Bachelors,2015,Bangalore,3,0,0,No,5,0,1678
PHD,2013,Bangalore,3,1,1,No,1,0,4267
Masters,2017,New Delhi,2,0,0,No,2,0,2525
Bachelors,2014,Bangalore,3,0,1,No,2,0,920
Bachelors,2012,Pune,2,0,0,No,5,1,3730
Bachelors,2016,Pune,3,0,1,No,2,0,1546
Bachelors,2014,Pune,3,0,1,No,2,0,856
Bachelors,2013,Bangalore,3,0,0,No,1,0,3911
Bachelors,2014,Bangalore,3,0,1,No,5,1,2140
Bachelors,2015,Pune,2,0,0,No,3,1,4131
Bachelors,2014,Bangalore,3,0,1,No,2,0,1961
Bachelors,2013,Pune,2,0,1,No,3,1,1759
Masters,2015,New Delhi,3,0,0,No,4,1,250
Masters,2017,New Delhi,3,1,1,No,2,0,4578
Masters,2014,Pune,3,1,1,No,4,1,3218
Masters,2017,New Delhi,2,0,1,No,0,1,4249
Bachelors,2017,Bangalore,3,0,1,No,5,0,599
Masters,2012,New Delhi,3,0,1,No,4,0,4505
Bachelors,2013,Bangalore,3,0,1,No,3,0,4589
Masters,2018,Bangalore,3,0,0,No,6,1,3977
Bachelors,2016,Pune,3,0,1,No,5,1,1756
Bachelors,2016,Bangalore,3,0,0,No,5,0,2895
Masters,2015,New Delhi,3,0,1,No,3,0,307
Bachelors,2015,Bangalore,2,0,0,No,0,1,3338
Bachelors,2014,Pune,1,0,0,No,4,1,116
Masters,2017,New Delhi,3,0,0,No,2,0,1203
Bachelors,2013,New Delhi,3,0,0,No,5,0,1096
Bachelors,2017,New Delhi,3,0,1,No,4,0,1445
Bachelors,2015,Pune,2,0,0,No,4,1,206
Bachelors,2014,Pune,3,0,1,No,4,0,2478
Bachelors,2015,Bangalore,3,0,1,No,1,0,28
Bachelors,2013,Bangalore,3,0,1,No,0,0,3614
Bachelors,2013,Bangalore,3,0,1,No,5,0,3477
Bachelors,2015,Pune,3,0,0,No,3,1,2654
Masters,2018,Pune,3,0,1,No,2,1,3547
Bachelors,2016,Pune,3,0,1,Yes,5,0,4105
Bachelors,2014,New Delhi,3,0,1,No,4,0,2681
Masters,2016,Bangalore,3,0,0,No,2,0,2075
Bachelors,2015,Pune,2,0,1,No,2,1,4605
Masters,2017,New Delhi,2,0,0,No,1,1,185
PHD,2017,Bangalore,3,0,0,No,1,0,2458
PHD,2018,New Delhi,3,0,0,No,0,1,3929
Bachelors,2012,Bangalore,3,1,0,No,5,0,3172
Masters,2016,New Delhi,3,0,1,No,3,1,1285
Bachelors,2018,Bangalore,3,0,0,Yes,5,1,3006
Bachelors,2012,Bangalore,3,1,1,No,3,0,3056
Bachelors,2013,Bangalore,3,0,1,No,4,0,2407
Masters,2017,Pune,3,0,1,No,2,1,759
Masters,2014,Bangalore,3,0,1,No,4,1,2521
Bachelors,2015,Bangalore,3,0,0,No,2,1,1288
Bachelors,2014,Bangalore,1,0,1,No,4,1,2630
Bachelors,2016,Bangalore,3,0,0,No,2,0,1411
Bachelors,2018,Bangalore,3,0,1,No,2,1,2332
Bachelors,2017,New Delhi,3,0,0,No,3,0,1846
Bachelors,2015,Pune,2,0,0,No,1,1,2293
Bachelors,2016,Bangalore,3,0,1,No,3,1,1237
Masters,2017,New Delhi,2,0,0,No,3,0,1914
Bachelors,2012,New Delhi,2,0,0,No,1,1,3923
Masters,2017,New Delhi,3,0,0,No,3,1,1105
Bachelors,2017,New Delhi,2,0,1,No,0,0,3735
Bachelors,2014,Bangalore,3,1,1,No,5,0,3624
Bachelors,2015,Bangalore,3,0,1,No,4,0,2452
Masters,2018,Bangalore,3,0,1,No,2,1,3247
Bachelors,2013,New Delhi,3,0,0,No,2,0,1747
Bachelors,2016,Bangalore,3,0,1,No,5,0,2401
Bachelors,2017,New Delhi,3,0,0,No,2,1,1009
Masters,2016,New Delhi,3,0,0,No,4,0,2116
Bachelors,2014,Pune,2,0,0,No,5,1,3703
Bachelors,2012,Bangalore,3,0,1,No,4,0,4129
Bachelors,2013,New Delhi,3,0,0,No,5,0,198
Bachelors,2014,Bangalore,3,0,0,No,2,0,17
Masters,2012,Bangalore,3,0,0,No,4,1,2971
Bachelors,2016,Pune,3,0,1,Yes,3,0,4584
Bachelors,2017,New Delhi,2,0,0,No,5,0,792
Bachelors,2013,Bangalore,3,0,1,No,0,0,3408
Bachelors,2017,Pune,2,0,0,No,5,1,1911
Bachelors,2014,Bangalore,3,0,1,No,4,0,1401
Bachelors,2017,Pune,3,0,0,No,5,1,1206
Bachelors,2015,Pune,2,0,0,No,3,1,1181
Bachelors,2015,Bangalore,3,0,0,No,1,0,4477
Bachelors,2015,Pune,3,0,1,No,4,0,566
Masters,2013,Bangalore,3,0,0,Yes,2,1,466
Masters,2013,Pune,3,0,1,No,3,0,109
Bachelors,2016,New Delhi,3,0,0,Yes,3,0,763
Masters,2017,Pune,2,1,1,No,5,0,3840
Masters,2015,Pune,1,0,0,No,1,0,4144
Bachelors,2014,Bangalore,3,0,1,No,2,0,1592
Bachelors,2014,New Delhi,3,0,0,No,4,0,4295
Bachelors,2012,Pune,3,0,1,No,5,0,4383
Bachelors,2015,Bangalore,3,0,1,No,3,0,1246
Bachelors,2018,Bangalore,3,0,1,No,0,1,91
PHD,2013,New Delhi,3,0,1,No,5,0,4176
Bachelors,2017,Bangalore,3,0,0,No,1,1,3838
Bachelors,2017,Pune,3,0,1,No,4,0,1701
Bachelors,2013,Bangalore,3,0,1,No,0,0,1127
Bachelors,2018,Bangalore,3,0,1,Yes,5,1,1931
Bachelors,2012,New Delhi,3,0,1,No,5,0,1374
Bachelors,2013,Pune,3,0,1,No,5,0,2871
Bachelors,2013,New Delhi,3,0,0,Yes,4,0,4064
Bachelors,2014,Bangalore,3,0,1,No,0,0,44
Bachelors,2016,Bangalore,3,0,1,No,1,0,3087
Bachelors,2014,Pune,3,0,0,No,5,1,3373
Masters,2013,New Delhi,3,0,1,No,2,0,3319
Bachelors,2014,Bangalore,3,0,1,No,4,0,2514
Bachelors,2014,Pune,3,0,1,No,3,1,1686
Bachelors,2015,Bangalore,3,0,0,No,0,0,4590
Bachelors,2018,Pune,3,0,0,No,5,1,1497
PHD,2018,New Delhi,3,0,1,No,3,1,4115
Bachelors,2014,Bangalore,3,0,0,Yes,1,0,2321
Masters,2017,Pune,2,0,1,No,2,0,2087
Bachelors,2015,Bangalore,3,0,1,No,2,0,4603
Bachelors,2015,Bangalore,3,0,0,No,5,0,744
Masters,2017,Bangalore,1,0,0,No,4,1,365
Bachelors,2014,Pune,3,1,1,No,2,0,3180
Bachelors,2016,Pune,2,0,0,No,3,1,4472
Bachelors,2016,New Delhi,3,0,1,No,1,0,3137
Masters,2017,New Delhi,2,0,1,No,5,1,2453
Bachelors,2012,Bangalore,3,0,1,No,2,0,1079
Bachelors,2015,Pune,3,0,0,No,4,1,2098
Masters,2015,New Delhi,3,0,1,No,4,1,764
Bachelors,2017,Bangalore,3,0,1,No,3,1,1508
PHD,2015,New Delhi,3,0,0,No,1,0,188
Bachelors,2014,Bangalore,3,0,0,No,1,0,3102
Bachelors,2013,Pune,3,0,1,No,5,0,4502
Bachelors,2014,New Delhi,3,1,0,No,3,0,4130
Masters,2017,Bangalore,3,0,1,No,3,0,1680
Bachelors,2014,Bangalore,3,0,1,No,2,0,370
Bachelors,2012,Bangalore,3,0,1,No,2,0,2105
Bachelors,2014,Bangalore,1,0,1,No,4,0,1293
Bachelors,2015,Pune,2,0,0,No,1,1,3167
Masters,2015,Bangalore,3,0,1,No,4,1,2406
Bachelors,2017,New Delhi,2,0,0,No,4,0,4544
Bachelors,2017,Pune,3,0,1,No,2,0,1894
Masters,2017,New Delhi,2,0,1,No,2,0,3680
Bachelors,2017,Bangalore,3,0,1,No,4,0,2080
Bachelors,2018,New Delhi,3,0,1,No,4,1,3335
Bachelors,2015,Bangalore,3,0,0,No,0,0,2539
Bachelors,2016,Pune,3,0,1,No,3,0,624
PHD,2012,New Delhi,3,0,1,No,5,0,2594
Masters,2013,New Delhi,3,0,1,No,4,0,118
Bachelors,2015,Bangalore,3,0,1,No,5,0,248
Bachelors,2013,Bangalore,3,0,1,No,5,0,1342
Bachelors,2018,Bangalore,3,0,1,No,3,1,4316
Bachelors,2014,Bangalore,3,0,0,No,0,1,4330
Bachelors,2016,Bangalore,3,0,1,No,5,0,494
Bachelors,2016,Bangalore,3,0,1,No,1,0,3652
Bachelors,2016,Bangalore,3,0,1,Yes,2,0,3302
Bachelors,2014,Pune,3,0,1,No,3,0,444
Bachelors,2013,Bangalore,3,0,1,No,5,1,4438
Bachelors,2015,Pune,2,0,0,No,4,1,875
Masters,2017,Pune,1,0,1,No,0,0,1626
Masters,2017,New Delhi,3,0,1,No,2,0,3739
Bachelors,2015,Pune,2,0,0,No,5,1,814
Bachelors,2012,Bangalore,3,0,0,No,5,0,4300
Bachelors,2014,Pune,2,0,0,No,1,1,2811
Masters,2013,New Delhi,3,0,1,No,5,1,141
Bachelors,2017,Bangalore,3,0,1,No,2,0,1055
Bachelors,2016,Bangalore,3,0,0,No,0,0,3011
Bachelors,2013,Bangalore,3,0,1,No,0,0,1962
Bachelors,2017,Bangalore,3,0,0,No,4,0,131
Bachelors,2015,Pune,2,1,0,No,7,0,3990
Bachelors,2016,Pune,3,0,1,No,3,0,1655
Masters,2012,Pune,3,0,1,Yes,5,1,2771
Bachelors,2014,Bangalore,3,0,1,No,5,0,594
Bachelors,2013,Bangalore,3,0,1,No,2,0,1963
Bachelors,2016,New Delhi,3,0,1,No,0,0,1462
Bachelors,2013,Bangalore,3,0,1,Yes,2,0,338
Bachelors,2017,Bangalore,3,1,1,No,5,0,3891
Bachelors,2014,Bangalore,3,0,1,No,3,1,472
Bachelors,2016,Pune,3,0,1,No,2,0,2143
Masters,2013,New Delhi,2,0,1,No,3,1,412
Bachelors,2015,Pune,2,0,0,No,4,1,4621
Bachelors,2015,Bangalore,3,0,0,Yes,5,1,1548
Bachelors,2013,Bangalore,3,0,0,No,4,0,2567
Masters,2017,Bangalore,2,0,0,No,2,1,3567
Bachelors,2017,Pune,3,1,1,No,4,0,3392
Bachelors,2017,Bangalore,3,0,1,No,2,0,2378
Bachelors,2015,Pune,2,0,0,No,3,1,2813
Bachelors,2017,Bangalore,3,0,0,No,1,0,3094
Bachelors,2012,Bangalore,3,0,1,Yes,5,0,1118
Bachelors,2017,New Delhi,3,0,0,No,5,0,1318
Bachelors,2018,Bangalore,3,0,1,Yes,5,1,4336
PHD,2013,New Delhi,3,0,1,No,2,0,1248
Bachelors,2017,New Delhi,2,0,0,No,2,0,4334
Bachelors,2017,Bangalore,3,0,0,No,5,0,715
Bachelors,2017,New Delhi,2,1,1,No,1,0,3427
Bachelors,2017,Bangalore,3,0,1,No,5,0,1301
Masters,2015,New Delhi,3,0,0,No,1,1,836
Bachelors,2013,Bangalore,3,0,1,No,5,0,4517
PHD,2018,Bangalore,3,0,1,No,5,1,2849
Bachelors,2015,Pune,1,0,0,No,1,1,3914
Bachelors,2013,Bangalore,3,0,1,No,4,0,140
Bachelors,2018,Pune,2,0,0,No,4,1,4321
Bachelors,2014,Pune,3,0,1,No,4,0,2492
PHD,2018,Bangalore,3,0,1,No,2,1,2653
Bachelors,2018,Pune,3,0,1,No,3,1,3820
Bachelors,2017,New Delhi,2,0,0,No,2,0,3771
Bachelors,2015,Pune,2,0,0,No,4,1,52
PHD,2015,Bangalore,3,0,1,No,2,0,2200
Masters,2017,New Delhi,2,0,0,No,2,0,272
Bachelors,2016,Bangalore,3,0,0,No,0,0,4136
Bachelors,2016,Pune,2,0,0,No,3,1,3797
Bachelors,2016,Pune,2,0,0,No,4,1,4432
Masters,2015,Pune,2,0,0,No,3,1,359
Bachelors,2017,Pune,3,0,0,No,0,0,3943
Bachelors,2016,New Delhi,3,1,1,No,0,0,3314
Bachelors,2014,Bangalore,1,0,0,No,3,0,36
Masters,2013,New Delhi,3,0,0,No,3,0,4177
Bachelors,2017,New Delhi,2,0,0,No,5,0,4041
Bachelors,2014,New Delhi,3,0,0,No,3,0,1865
Bachelors,2015,Bangalore,3,1,0,No,2,0,3092
Masters,2015,New Delhi,3,0,1,No,2,1,3155
Bachelors,2013,Bangalore,3,0,1,No,2,0,3425
Bachelors,2013,Bangalore,3,0,0,No,3,0,1072
Bachelors,2015,Pune,3,0,0,No,4,1,351
Bachelors,2017,Bangalore,3,0,1,No,2,0,1596
Masters,2015,New Delhi,3,0,1,No,2,0,2853
Bachelors,2017,Pune,3,0,1,No,1,0,4212
Masters,2016,New Delhi,3,0,1,No,5,0,133
Bachelors,2014,Bangalore,3,0,0,No,1,0,3998
Masters,2018,New Delhi,3,0,0,No,2,1,4040
Bachelors,2015,Bangalore,3,0,1,No,0,1,4108
Bachelors,2017,Bangalore,3,0,1,Yes,1,0,908
Bachelors,2016,Pune,3,0,1,No,1,0,4486
Bachelors,2016,Pune,2,0,1,No,3,1,2857
Masters,2017,New Delhi,3,0,1,No,1,1,1767
Bachelors,2016,Pune,3,0,1,No,2,0,409
Bachelors,2017,New Delhi,2,0,0,No,2,0,3098
Masters,2017,Pune,2,0,0,No,1,0,3216
Bachelors,2017,Bangalore,3,0,1,No,2,0,3397
Bachelors,2014,Bangalore,1,0,1,No,1,0,2476
Bachelors,2016,Bangalore,3,0,0,No,4,0,1804
Bachelors,2015,Bangalore,3,0,1,Yes,2,1,1031
Masters,2012,Pune,3,0,1,No,4,1,1688
Masters,2017,Pune,2,0,1,Yes,5,1,2225
Masters,2018,Bangalore,3,0,0,No,2,1,2056
Bachelors,2016,Bangalore,3,0,0,No,2,0,726
Masters,2017,New Delhi,2,0,0,No,2,1,3148
Bachelors,2013,Bangalore,3,0,1,No,5,0,3663
Masters,2017,New Delhi,2,0,1,No,0,1,4359
Bachelors,2013,Bangalore,3,0,1,No,1,0,2145
Bachelors,2012,Bangalore,3,0,1,No,2,0,2297
Masters,2014,Bangalore,3,0,1,No,5,1,1877
Bachelors,2015,Pune,3,0,1,Yes,2,0,2204
Bachelors,2015,New Delhi,3,0,0,Yes,4,0,325
Bachelors,2014,New Delhi,3,0,1,No,3,0,1289
Bachelors,2012,Pune,3,0,1,No,0,0,2640
Bachelors,2016,Bangalore,3,0,1,Yes,4,0,3063
Bachelors,2017,Pune,3,1,0,No,1,1,3348
Bachelors,2015,Bangalore,3,0,1,No,1,0,2610
Bachelors,2017,Bangalore,3,0,1,No,5,1,2764
Bachelors,2012,Bangalore,3,1,1,No,5,0,3290
Bachelors,2017,New Delhi,2,0,1,No,3,0,23
Bachelors,2017,Pune,2,0,0,No,3,1,2650
Bachelors,2017,Pune,2,0,0,No,1,1,4347
Bachelors,2016,New Delhi,3,0,1,No,4,0,3185
Masters,2013,Pune,1,0,1,No,1,0,2978
Bachelors,2015,Bangalore,3,0,1,No,3,0,4521
Bachelors,2015,Pune,2,0,0,No,4,1,1879
Masters,2017,Bangalore,2,0,1,No,5,0,1938
Bachelors,2017,New Delhi,3,0,1,No,2,0,608
Bachelors,2016,Bangalore,3,0,1,No,2,0,310
Masters,2017,Bangalore,2,0,0,Yes,2,1,1177
Bachelors,2016,Bangalore,3,0,1,No,3,1,164
PHD,2016,New Delhi,3,0,1,No,5,0,1230
Bachelors,2013,Bangalore,3,0,0,No,4,0,1745
Bachelors,2014,New Delhi,2,0,0,No,3,1,2631
Bachelors,2012,Bangalore,3,0,0,No,5,0,3222
Bachelors,2017,Pune,2,0,0,No,0,1,4401
Bachelors,2014,New Delhi,3,0,1,No,1,0,2099
Bachelors,2016,New Delhi,3,0,0,No,2,0,2351
Bachelors,2015,Bangalore,3,0,1,No,2,0,367
Bachelors,2013,Pune,2,0,1,Yes,2,1,1842
Bachelors,2012,Pune,3,0,1,No,2,0,4056
Bachelors,2018,Bangalore,3,0,1,No,1,1,464
Bachelors,2017,Bangalore,3,0,0,No,3,0,4547
Bachelors,2015,Pune,2,0,0,No,5,1,1095
Bachelors,2017,New Delhi,2,1,0,No,0,0,3899
Bachelors,2015,Bangalore,3,0,1,No,1,0,4008
Masters,2014,Pune,2,0,0,No,5,0,548
Masters,2017,New Delhi,2,0,1,No,3,0,555
Bachelors,2017,Pune,2,0,1,No,2,0,1104
Masters,2014,Bangalore,3,0,1,No,5,1,872
Bachelors,2017,Bangalore,3,0,1,No,5,0,2814
Masters,2016,New Delhi,3,0,0,No,1,0,3265
Bachelors,2016,Bangalore,3,0,1,No,3,1,2955
Masters,2014,New Delhi,3,0,0,No,3,1,825
Bachelors,2015,Pune,3,0,0,No,5,1,1490
Bachelors,2017,Bangalore,1,0,0,No,5,0,2936
Bachelors,2016,Bangalore,3,0,1,No,5,1,2542
Bachelors,2017,Bangalore,3,0,0,No,2,0,1739
Masters,2013,New Delhi,3,0,0,No,2,0,1788
Bachelors,2014,New Delhi,3,1,1,No,5,0,3814
Bachelors,2013,Pune,3,0,1,No,1,0,3478
Bachelors,2012,Pune,3,0,0,No,2,1,4000
Masters,2017,Bangalore,3,1,1,No,4,1,3465
PHD,2013,Bangalore,3,0,1,No,4,0,67
Masters,2015,Pune,2,0,0,No,1,0,4527
Bachelors,2014,Pune,2,0,0,No,3,1,3836
Bachelors,2017,Bangalore,1,0,0,No,4,0,680
PHD,2015,Pune,2,0,0,No,0,0,4474
Bachelors,2012,New Delhi,3,0,0,No,5,0,827
Bachelors,2017,Pune,3,0,1,Yes,1,0,3622
Bachelors,2014,Pune,1,0,0,No,4,1,2868
Bachelors,2015,New Delhi,2,0,0,No,3,1,1123
Bachelors,2014,Bangalore,3,0,1,No,5,0,4354
Bachelors,2013,Bangalore,2,0,1,No,5,0,190
Bachelors,2012,Bangalore,3,0,0,No,0,0,2625
Bachelors,2014,Pune,3,0,1,No,4,0,3951
Bachelors,2014,Pune,2,0,0,No,4,1,204
Bachelors,2018,Bangalore,3,0,0,Yes,4,1,2010
Masters,2016,Pune,3,0,1,No,2,0,2198
Bachelors,2014,Bangalore,3,0,1,No,1,0,3616
Bachelors,2013,Bangalore,3,0,1,Yes,5,0,2902
Bachelors,2012,Bangalore,3,0,0,No,4,0,4457
Bachelors,2017,New Delhi,3,0,1,No,4,0,2282
Bachelors,2017,New Delhi,3,0,0,No,2,0,143
Bachelors,2017,Bangalore,3,0,1,No,3,0,660
Masters,2017,New Delhi,2,0,1,No,4,0,3745
Bachelors,2014,Bangalore,1,0,0,No,1,0,77
Masters,2017,Bangalore,2,1,1,No,4,0,3140
Bachelors,2017,New Delhi,3,1,0,No,4,0,3939
Bachelors,2014,Bangalore,3,0,1,No,5,0,401
Masters,2015,Pune,2,0,0,No,1,0,2886
Bachelors,2016,Pune,2,0,0,No,5,1,4341
Bachelors,2013,Bangalore,3,0,1,No,4,0,1394
Bachelors,2014,Pune,3,0,1,No,3,0,3612
Bachelors,2013,Pune,3,0,1,No,2,0,230
Bachelors,2013,New Delhi,1,0,0,No,3,1,1765
Bachelors,2017,Bangalore,3,0,1,No,5,0,441
Masters,2015,New Delhi,3,0,1,No,5,0,2322
Bachelors,2012,Bangalore,3,0,1,No,4,0,1864
Bachelors,2015,Pune,2,0,0,No,2,1,3101
Masters,2014,New Delhi,3,0,1,No,5,0,2243
Bachelors,2018,Pune,2,0,0,No,2,1,3278
Bachelors,2016,Pune,3,0,1,No,1,0,4189
Bachelors,2014,Pune,3,0,1,No,2,0,2011
Bachelors,2014,Bangalore,3,0,1,No,4,0,3932
Bachelors,2012,Bangalore,3,0,1,No,5,0,1391
Bachelors,2014,Bangalore,3,0,0,No,4,0,2035
Bachelors,2013,Pune,2,0,0,No,3,1,4539
Bachelors,2012,Bangalore,3,0,1,No,4,0,1542
Bachelors,2015,Bangalore,3,0,0,No,2,0,3948
Bachelors,2013,Pune,3,0,1,No,2,0,3420
Bachelors,2015,Bangalore,3,0,1,No,5,0,62
Masters,2017,New Delhi,3,0,1,Yes,4,1,400
Bachelors,2016,Bangalore,3,0,1,No,4,1,1652
PHD,2015,Pune,3,0,1,No,2,0,3406
Bachelors,2013,Pune,2,0,0,No,2,1,1582
Bachelors,2012,Bangalore,3,0,0,No,1,1,1964
Bachelors,2017,Pune,3,0,0,No,3,1,1389
PHD,2013,Bangalore,3,0,1,No,4,0,4366
Bachelors,2017,Bangalore,3,0,1,Yes,0,0,3848
Masters,2017,Pune,2,0,1,No,2,0,486
Bachelors,2015,Pune,3,0,1,No,3,0,3582
Bachelors,2017,New Delhi,2,0,0,No,0,0,1437
Masters,2018,Bangalore,3,0,1,No,3,1,3079
Masters,2017,Pune,2,0,1,Yes,2,0,4493
Bachelors,2015,Bangalore,3,0,1,No,1,0,4337
Masters,2013,Pune,3,0,0,Yes,0,1,4081
Bachelors,2014,Bangalore,3,0,1,No,2,0,4567
Bachelors,2015,Pune,3,0,1,No,5,0,2793
Bachelors,2012,Bangalore,3,0,1,No,2,0,167
Masters,2012,Bangalore,3,1,0,No,5,0,3273
Masters,2012,New Delhi,3,0,0,No,4,1,1345
Bachelors,2014,Pune,2,0,0,No,5,1,1824
Bachelors,2016,Bangalore,3,0,1,No,2,0,2069
Bachelors,2014,Bangalore,3,0,1,No,5,0,3562
Bachelors,2014,Bangalore,3,0,1,No,1,0,4479
Bachelors,2012,Bangalore,3,0,1,No,4,0,4208
Bachelors,2015,Bangalore,3,0,1,Yes,5,0,702
Bachelors,2012,Bangalore,3,0,1,No,3,0,1305
Bachelors,2015,Bangalore,1,1,1,No,1,0,3874
Bachelors,2017,Bangalore,2,0,0,No,2,1,3495
Bachelors,2014,Pune,3,0,1,No,2,0,1124
Bachelors,2014,Bangalore,3,0,1,No,3,0,147
Masters,2018,Bangalore,3,1,1,No,2,1,3783
Bachelors,2014,Bangalore,3,0,0,No,1,1,559
Bachelors,2015,Pune,3,0,1,No,2,0,389
Bachelors,2017,New Delhi,3,1,1,No,2,0,3528
Bachelors,2013,Bangalore,2,0,0,No,5,1,2693
Bachelors,2017,New Delhi,3,0,0,No,4,0,1755
Masters,2015,New Delhi,3,0,0,No,2,0,459
Bachelors,2013,Pune,2,0,0,No,2,1,1256
Bachelors,2012,New Delhi,3,0,0,No,5,0,294
